cat_name,desc,price
Cigarettes,PG PM  CAMBRIDGE LT MEN KING,3.09
Cigarettes,PG PM  CAMBRIDGE LT MEN 100,3.09
Cigarettes,PG PM  CAMBRIDGE UL 100,3.09
Cigarettes,PG PM  CAMBRIDGE LOW KING,3.09
Cigarettes,PG PM  CAMBRIDGE LOW 100,3.09
Cigarettes,PG B&W MISTY SLIM LT 120 BOX,3.09
Cigarettes,PG B&W MISTY SLIM LT MEN 120 BOX,3.09
Cigarettes,PG B&W MISTY SLIM LT 100 BX,3.09
Cigarettes,PG B&W MISTY SLIM LT MEN BOX 100,3.09
Cigarettes,PG B&W MISTY SLIM UL MEN 100,3.09
Cigarettes,PG B&W MISTY SLIM UL 100,3.09
Cigarettes,PG B&W MISTY SLIM MEN 100,3.09
Cigarettes,PG B&W MISTY SLIM 100 BOX,3.09
Cigarettes,PG RJR MONARCH KING,3.09
Cigarettes,PG RJR MONARCH 100,3.09
Cigarettes,PG RJR MONARCH LT KING,3.09
Cigarettes,PG RJR MONARCH LT 100,3.09
Cigarettes,PG RJR MONARCH UL KING,3.09
Cigarettes,PG RJR MONARCH UL 100,3.09
Cigarettes,PG RJR MONARCH LT MEN KING,3.09
Cigarettes,PG RJR MONARCH LT MEN 100,3.09
Cigarettes,PG LOR STYLE LT 100,3.09
Cigarettes,PG LOR STYLE LT 100 BOX,3.09
Cigarettes,PG LOR STYLE LT MEN 100,3.09
Cigarettes,PG LOR STYLE LT MEN 100 BOX,3.09
Cigarettes,PG LOR STYLE SLIM LT 100,3.09
Cigarettes,PG LOR STYLE SLIM LT MEN 100,3.09
Packaged Bread,21.50OZ DM FP DONUTS JUMBO ASST. 12PK,3.09
Salty Snacks,14.50 OZ TOSTITOS BAKED,3.09
Salty Snacks,14.50 OZ TOSTITOS NACHO,3.09
Salty Snacks,15.50 OZ TOSTITOS FRIED BITE SIZE,3.09
Non-edible Grocery,PAPER ZIPLOC STORAGE BAG GAL MP 20CT,3.09
Non-edible Grocery,CEREAL CAPN CRUNCH,3.09
Non-edible Grocery,PREP KR DELUXE MAC DINNER,3.09
Cigarettes,PLU CIG GENERIC PACK,3.09
Cigarettes,PB PM  MARLBORO,3.04
Cigarettes,PB PM  MARLBORO BOX,3.04
Cigarettes,PB PM  MARLBORO 100,3.04
Cigarettes,PB PM  MARLBORO 100 BOX,3.04
Cigarettes,PB PM  MARLBORO LIGHT,3.04
Cigarettes,PB PM  MARLBORO LIGHT BOX,3.04
Cigarettes,PB PM  MARLBORO LIGHT 100,3.04
Cigarettes,PB PM  MARLBORO LIGHT 100 BOX,3.04
Cigarettes,PB PM  MARLBORO MEN,3.04
Cigarettes,PB PM  MARLBORO MEN BOX,3.04
Cigarettes,PB PM  MARLBORO MEN LT,3.04
Cigarettes,PB PM  MARLBORO MEN LT BOX,3.04
Cigarettes,PB PM  MARLBORO MEN LT 100,3.04
Cigarettes,PB PM  MARLBORO MEN LT 100 BOX,3.04
Cigarettes,PB PM  MARLBORO MEDIUM,3.04
Cigarettes,PB PM  MARLBORO MEDIUM BOX,3.04
Cigarettes,PB PM  MARLBORO MEDIUM 100,3.04
Cigarettes,PB PM  MARLBORO MEDIUM 100 BOX,3.04
Cigarettes,PB PM  MARLBORO UL KING BOX,3.04
Cigarettes,PB PM  MARLBORO UL 100 BOX,3.04
Cigarettes,PB PM  MARLBORO MEN 100 BOX,3.04
Cigarettes,PB PM  VA SLIM,3.04
Cigarettes,PB PM  VA SLIM MEN,3.04
Cigarettes,PB PM  VA SLIM LT,3.04
Cigarettes,PB PM  VA SLIM MEN LT,3.04
Cigarettes,PB PM  VA SLIM UL,3.04
Cigarettes,PB PM  VA SLIM MEN UL,3.04
Cigarettes,PB PM  VA SLIM SUPER,3.04
Cigarettes,PB PM  VA SLIM SUPER MEN,3.04
Cigarettes,PB PM  VA SLIM 120 LT,3.04
Cigarettes,PB PM  VA SLIM 120 MEN LT,3.04
Cigarettes,PB RJR CAMEL FILTER KING,3.04
Cigarettes,PB RJR CAMEL FILTER KING BOX,3.04
Cigarettes,PB RJR CAMEL LT KING,3.04
Cigarettes,PB RJR CAMEL LT KING BOX,3.04
Cigarettes,PB RJR CAMEL LT 100,3.04
Cigarettes,PB RJR CAMEL UL KING,3.04
Cigarettes,PB RJR CAMEL SPECIAL LT KING,3.04
Cigarettes,PB RJR CAMEL SPECIAL LT KING BOX,3.04
Cigarettes,PB RJR CAMEL SPECIAL LT 100 BOX,3.04
Cigarettes,PB RJR CAMEL MEN KING BOX,3.04
Cigarettes,PB RJR CAMEL LT MEN KING BOX,3.04
Cigarettes,PB RJR CAMEL WIDE FILTER KING BOX,3.04
Cigarettes,PB RJR CAMEL WIDE LT KING BOX,3.04
Cigarettes,PB RJR WINSTON KING,3.04
Cigarettes,PB RJR WINSTON KING BOX,3.04
Cigarettes,PB RJR WINSTON 100,3.04
Cigarettes,PB RJR WINSTON LT KING,3.04
Cigarettes,PB RJR WINSTON LT KING BOX,3.04
Cigarettes,PB RJR WINSTON LT 100,3.04
Cigarettes,PB RJR WINSTON UL KING,3.04
Cigarettes,PB RJR WINSTON UL 100,3.04
Cigarettes,PB RJR WINSTON SELECT KING,3.04
Cigarettes,PB RJR WINSTON SELECT KING BOX,3.04
Cigarettes,PB RJR WINSTON SELECT LT KING,3.04
Cigarettes,PB RJR WINSTON SELECT LT KING BOX,3.04
Cigarettes,PB RJR WINSTON SELECT LT 100,3.04
Cigarettes,PB RJR WINSTON SELECT SLIM LT 100 BOX,3.04
Cigarettes,PB RJR WINSTON UL KING BOX,3.04
Cigarettes,PB RJR WINSTON UL 100 BOX,3.04
Cigarettes,PB RJR WINSTON LT 100 BOX,3.04
Cigarettes,PB B&W KOOL KING,3.04
Cigarettes,PB B&W KOOL KING BOX,3.04
Cigarettes,PB B&W KOOL 100,3.04
Cigarettes,PB B&W KOOL 100 BOX,3.04
Cigarettes,PB B&W KOOL LT KING,3.04
Cigarettes,PB B&W KOOL MILD KING,3.04
Cigarettes,PB B&W KOOL MILD KING BOX,3.04
Cigarettes,PB B&W KOOL MILD 100,3.04
Cigarettes,PB B&W KOOL UL 100,3.04
Cigarettes,PB B&W KOOL MILD 100 BOX,3.04
Cigarettes,PB B&W KOOL SIP/.40 KING BOX,2.99
Cigarettes,PB B&W KOOL SIP/.40 100 BOX,2.99
Cigarettes,PB B&W KOOL SIP/.40 MILD KING BOX,2.99
Cigarettes,PB B&W KOOL SIP/.40 MILD 100 BOX,2.99
Cigarettes,PG B&W MISTY SIP SLIM LT 100 BOX,2.99
Cigarettes,PG B&W MISTY SIP SLIM LT MEN 100 BOX,2.99
Cigarettes,PG B&W MISTY SIP SLIM UL 100 BOX,2.99
Cigarettes,PG B&W MISTY SIP SLIM UL MEN 100 BOX,2.99
Salty Snacks,14.00 OZ LAYS REGULAR,2.99
Salty Snacks,14.00 OZ LAYS WAVY REGULAR,2.99
Salty Snacks,13.25 OZ LAYS KCM,2.99
Salty Snacks,13.25 OZ LAYS SALT & VINEGAR,2.99
Salty Snacks,13.25 OZ LAYS SC & ONION,2.99
Salty Snacks,13.25 OZ LAYS RED PEPPER GRILLE,2.99
Salty Snacks,13.25 OZ LAYS WAVY RANCH,2.99
Salty Snacks,13.25 OZ LAYS WAVY AUGRATIN,2.99
Salty Snacks,13.00 OZ LAYS DELI ORIGINAL,2.99
Salty Snacks,12.25 OZ LAYS DELI CHEDDAR,2.99
Salty Snacks,12.25 OZ LAYS DELI CHILI,2.99
Salty Snacks,12.25 OZ LAYS DELI SALT & VINEGAR,2.99
Salty Snacks,7.50 OZ WOW DORITO NACHO,2.99
Salty Snacks,14.00 OZ RUFFLES REGULAR,2.99
Salty Snacks,14.00 OZ RUFFLES FRENCH ONION,2.99
Salty Snacks,14.00 OZ RUFFLES KC MASTERPIECE,2.99
Salty Snacks,7.50 OZ TOSTITOS WOW RESTAURANT,2.99
Salty Snacks,10.00 OZ SMARTFOOD REGULAR,2.99
Salty Snacks,15.50 OZ DIP TOSTITOS CONQUESO,2.99
Salty Snacks,15.50 OZ DIP TOSTITOS CON QUESO LF,2.99
Automotive Products,AUTO STP GAS TREATMENT,2.99
General Merchandise,BATTERY DURACELL ALK BATTERY 2PK AAA,2.99
General Merchandise,BATTERY DURACELL ALK BATTERY 2PK AA,2.99
General Merchandise,BATTERY EVEREADY ALK BATTERY 2PK AAA,2.99
General Merchandise,BATTERY EVEREADY ALK BATTERY 2 PK AA,2.99
General Merchandise,TAPE 3M FREEZER TAPE 3/4 INCH,2.99
General Merchandise,GEN LARGE SPONGE,2.99
Health & Beauty Care,MOUTH REACH TOOTHBRUSH COMPACT MEDIUM,2.99
Health & Beauty Care,PAIN SWAN NO ASPIRIN XS CAPLET 50CT,2.99
Health & Beauty Care,PAIN SWAN NO ASPIRIN XS TABLET 60CT,2.99
Health & Beauty Care,FEM MIDOL MAX STRENGTH 8CT,2.99
Health & Beauty Care,PILLS SWAN STAY AWAKE XS TABLET,2.99
Health & Beauty Care,COLD SWAN COUGH FORMULA DM 4OZ,2.99
Health & Beauty Care,SINUS SWAN NASAL SPRAY 1OZ,2.99
Health & Beauty Care,DEOD SURE SOLID UNSCENTED 2OZ,2.99
Health & Beauty Care,CONDOM SHEIK CONDOMS SUPER THIN LUB 3PK,2.99
Non-edible Grocery,SOAP CLOROX SPRAY,2.99
Non-edible Grocery,SOAP SAFEGUARD SP 3CT,2.99
Non-edible Grocery,SOAP ZEST SOAP SP 3CT,2.99
Non-edible Grocery,SOAP COAST SOAP SP 3CT,2.99
Non-edible Grocery,PAPER ZIPLOC FREEZER BAG MP 20CT,2.99
Non-edible Grocery,PAPER (DISC) GLAD TRASH BAG 10CT,2.99
Non-edible Grocery,ROCK SALT 25LB HALITE MELT CRYSTALS,2.99
Non-edible Grocery,BAKE EQUAL SWEETENER,2.99
Non-edible Grocery,CEREAL KELL SPECIAL K,2.99
Non-edible Grocery,SAUCE PREGO SPAG SAUCE MEAT 30OZ,2.99
Non-edible Grocery,SAUCE PREGO SPAG SAUCE PLAIN 3OOZ,2.99
Non-edible Grocery,PREP MARY KIT CORN BF HASH 15OZ,2.99
Non-edible Grocery,GLASS KR MIRACLE WHIP 16OZ,2.99
Non-edible Grocery,GLASS HEINZ SQUEEZE KETCHUP 28OZ,2.99
Non-edible Grocery,BAKE HERSHEY COCOA,2.99
Packaged Sandwiches/Deli Products,DAIRY KR AMERICAN SLICES WHITE SP 8 OZ,2.99
Packaged Sandwiches/Deli Products,DAIRY HRML ROSA PEPPERONI,2.99
Non-edible Grocery,DAIRY KR DELUXE AMERICAN SLICES 8OZ,2.99
Packaged Beverages,JUICE 32OZ OS CRANBERRY,2.99
Packaged Sweet Snacks,11 OZ  XMAS WEDDING CAKE,2.99
General Merchandise,PLU TRAVEL MUG 34OZ,2.99
Cigarettes,PB LOR NEWPORT KING,2.94
Cigarettes,PB LOR NEWPORT KING BOX,2.94
Cigarettes,PB LOR NEWPORT 100,2.94
Cigarettes,PB LOR NEWPORT 100 BOX,2.94
Cigarettes,PB LOR NEWPORT LT KING,2.94
Cigarettes,PB LOR NEWPORT LT KING BOX,2.94
Cigarettes,PB LOR NEWPORT LT 100,2.94
Cigarettes,PB LOR NEWPORT SLIM LT 100 BOX,2.94
Cigarettes,PB LOR NEWPORT STRIPE MEN 100,2.94
Cigarettes,PB LOR NEWPORT LT 100 BOX,2.94
Cigarettes,PB RJR SALEM KING,2.94
Cigarettes,PB RJR SALEM 100,2.94
Cigarettes,PB RJR SALEM LT KING,2.94
Cigarettes,PB RJR SALEM LT 100,2.94
Cigarettes,PB RJR SALEM UL KING,2.94
Cigarettes,PB RJR SALEM UL 100,2.94
Cigarettes,PB RJR SALEM SLIM LT 100 BOX,2.94
Packaged Ice Cream/Novelties,NOVL MP  6PK IC SANDWICH,2.89
Salty Snacks,14.00OZ POTATO CHIPS WEEKENDER REGULAR,2.89
Salty Snacks,14.00OZ POTATO CHIPS WEEKENDER BBQ,2.89
Salty Snacks,14.00OZ POTATO CHIPS KETTLE COOKED REGU,2.89
Salty Snacks,14.00OZ POTATO CHIPS KETTLE COOKED BBQ,2.89
Frozen Foods,PASTRY POUCH STEAK & CHEESE      9.00 OZ,2.89
Frozen Foods,"PASTRY POUCH CKN, BROC & CHEDDAR 9.00 OZ",2.89
Automotive Products,AUTO BARS LEAK 5.5 OZ,2.89
Automotive Products,AUTO FLEX N FILL FUNNEL 1QT,2.89
Health & Beauty Care,SINUS SWAN NON-ASP ALLERGY         24CT,2.89
Health & Beauty Care,FEM STAYFREE UNSCENT MAXI 10 CT,2.89
Health & Beauty Care,FEM STAYFREE UNSCENT SUP MAXI 10 CT,2.89
Frozen Foods,FROZEN STOUF TUNA NOODLE SP/10OZ,2.89
Non-edible Grocery,SOAP JOHNSON LEMON PLEDGE 7OZ,2.89
Non-edible Grocery,PAPER ZIPLOC STORAGE BAG QT 20CT,2.89
Non-edible Grocery,GLASS HELL MAYO 16OZ,2.89
Packaged Sandwiches/Deli Products,DAIRY OM LUNCHBL CHKN & TURKEY SP,2.89
Packaged Sandwiches/Deli Products,DAIRY OM LUNCHBL TURKEY & HAM SP,2.89
Packaged Sandwiches/Deli Products,DAIRY KUNZLER SMOKED HAM SP 12 OZ,2.89
Packaged Sweet Snacks,11 OZ  XMAS FRUIT CAKE,2.89
Automotive Products,AUTO ARMOR ALL CLEANER 8 OZ,2.79
Automotive Products,AUTO ARMOR ALL PROTECTANT 4 OZ,2.79
General Merchandise,BATTERY EVEREADY HD BATTERY 4PK AA,2.79
Health & Beauty Care,BABY BABY OIL 4OZ,2.79
Health & Beauty Care,LOZ NICE THROAT LOZENGES CITRUS,2.79
Health & Beauty Care,EYE S-TRU SALINE SOLUTION 12OZ,2.79
Health & Beauty Care,CONDOM SHIEK FIESTA COLORS,2.79
Health & Beauty Care,CONDOM SHEIK CONDOMS SENS CREME 3PK,2.79
Frozen Foods,FROZEN STOUF MAC & CHEESE SP/12OZ,2.79
Non-edible Grocery,SOAP BOUNCE FABRIC SOFT SHEET 25CT,2.79
Non-edible Grocery,SOAP FANTASTIK MP 16OZ,2.79
Non-edible Grocery,SOAP FANTASTIK SP 16OZ,2.79
Non-edible Grocery,SOAP TOP JOB ULTRA 14OZ,2.79
Non-edible Grocery,SOAP MR CLEAN LEMON ULTRA 14OZ,2.79
Non-edible Grocery,COFFEE SUE BEE HONEY,2.79
Non-edible Grocery,GLASS VLASIC KOSH BABY DILLS,2.79
Non-edible Grocery,GLASS VLASIC SWEET BUTTER CHIP,2.79
Non-edible Grocery,COFFEE SANKA INST COFFEE,2.79
Non-edible Grocery,DAIRY KR CHEEZ WHIZ SP 8 OZ,2.79
Non-edible Grocery,DAIRY KR H MOON SHP CHEDAR CHUNKY SP 8 O,2.79
Non-edible Grocery,DAIRY KR VELVEETA LOAF SP 8 OZ,2.79
Cigarettes,PG PM  BASIC NON-FILTER KING,2.74
Cigarettes,PG PM  BASIC KING,2.74
Cigarettes,PG PM  BASIC KING BOX,2.74
Cigarettes,PG PM  BASIC 100,2.74
Cigarettes,PG PM  BASIC LT KING,2.74
Cigarettes,PG PM  BASIC LT KING BOX,2.74
Cigarettes,PG PM  BASIC LT 100,2.74
Cigarettes,PG PM  BASIC UL KING,2.74
Cigarettes,PG PM  BASIC UL 100,2.74
Cigarettes,PG PM  BASIC MEN KING,2.74
Cigarettes,PG PM  BASIC MEN KING BOX,2.74
Cigarettes,PG PM  BASIC MEN 100,2.74
Cigarettes,PG PM  BASIC LT MEN KING,2.74
Cigarettes,PG PM  BASIC LT MEN 100,2.74
Cigarettes,PG PM  BASIC KING BOX,2.74
Cigarettes,PG PM  BASIC LT 100 BOX,2.74
Fluid Milk Products,JUCE  HGAL  ORANGE JUICE VF PLASTIC,2.69
Fluid Milk Products,JUCE  HGAL  ORANGE JUICE VF PAPER,2.69
Packaged Ice Cream/Novelties,NOVL MP  6PK CHOCOLATE ECLAIR,2.69
General Merchandise,TAPE 3M PACKAGE SEALING TAPE,2.69
General Merchandise,GLOVE YELLOW CHORE GLOVES LARGE,2.69
General Merchandise,GEN UTILITY SPONGE,2.69
Other Tobacco,CIGAR SP GARCIA VEGA PANATELA DELUXE,2.69
Health & Beauty Care,ACID SWAN STRESS LIQUID 8OZ,2.69
Health & Beauty Care,F AID J & J FIRST AID CREAM,2.69
Health & Beauty Care,DEOD LADY SPEED STICK SCENTED 1.5OZ,2.69
Health & Beauty Care,FEM PLATEX DEOD SUP PORTABLE 8 CT,2.69
Salty Snacks,SNACK JT MICRO LIGHT POPCORN BUTTER,2.69
Salty Snacks,SNACK JT MICRO POPCORN BUTTER,2.69
Salty Snacks,SNACK JT MICRO POPCORN BLAST O BUTTER,2.69
Non-edible Grocery,SOAP DOWNY ULTRA 10OZ,2.69
Non-edible Grocery,SOAP WINDEX PLASTIC 12OZ,2.69
Non-edible Grocery,SOAP COMET LIQUID GEL 17OZ,2.69
Non-edible Grocery,SOAP GLASS PLUS 17OZ,2.69
Non-edible Grocery,SOAP IVORY SOAP PERSONAL SP 4CT,2.69
Non-edible Grocery,BAKE MCCORM GARLIC SALT,2.69
Non-edible Grocery,CEREAL KELL POP TART CHERRY,2.69
Non-edible Grocery,CEREAL KELL POP TART CINNAMON,2.69
Non-edible Grocery,CEREAL KELL POP TART STRAWBERRY,2.69
Non-edible Grocery,CEREAL KELL POP TART BLUEBERRY,2.69
Non-edible Grocery,CEREAL KELL POP TART SMORES 14.7OZ,2.69
Non-edible Grocery,CEREAL KELL POP TART APP CINN 14.7OZ,2.69
Non-edible Grocery,CEREAL KELL POP TART WILD BERRY,2.69
Non-edible Grocery,JELLY JIF PNT BUTTER CREAMY,2.69
Non-edible Grocery,COFFEE MAX HOUSE INST COFFEE,2.69
Non-edible Grocery,DOG SUNSHINE DOG FOOD 4LB,2.69
Non-edible Grocery,DOG PURINA PUPPY CHOW 2LB,2.69
Non-edible Grocery,CAT GLAMOUR KITTY LITTER 10LB,2.69
Packaged Sandwiches/Deli Products,DAIRY KAHN PICKLE LOAF SP 8 OZ,2.69
Packaged Sandwiches/Deli Products,DAIRY OM JUMBO BOLOGNA SP 12 OZ,2.69
Packaged Beverages,JUICE 32OZ CAMPBELLS V8,2.69
Packaged Beverages,JUICE 32OZ TROPICANA CRANBERRY,2.69
Packaged Sweet Snacks,6.75OZ SF SOFT CHOC CHIP,2.69
Packaged Sweet Snacks,6.75OZ SF SOFT OATMEAL,2.69
Packaged Sweet Snacks,6.75OZ SF SOFT ROCKY ROAD,2.69
Packaged Sweet Snacks,6.75OZ SF SOFT SHORTBREAD,2.69
Packaged Sweet Snacks,11 OZ  XMAS PFEFFERNUSSE,2.69
Packaged Sweet Snacks,12.3OZ XMAS HOLIDAY ASSORT,2.69
Cigarettes,PG B&W GPC KING,2.64
Cigarettes,PG B&W GPC KING BOX,2.64
Cigarettes,PG B&W GPC 100,2.64
Cigarettes,PG B&W GPC LT KING,2.64
Cigarettes,PG B&W GPC LT KING BOX,2.64
Cigarettes,PG B&W GPC LT 100,2.64
Cigarettes,PG B&W GPC MEN KING,2.64
Cigarettes,PG B&W GPC MEN 100,2.64
Cigarettes,PG B&W GPC LT MEN KING,2.64
Cigarettes,PG B&W GPC LT MEN 100,2.64
Cigarettes,PG B&W GPC MED KING BOX,2.64
Cigarettes,PG B&W GPC MED 100 BOX,2.64
Cigarettes,PC B&W GPC 100 BOX,2.64
Cigarettes,PG B&W GPC (SIP) .30 KING BOX,2.64
Cigarettes,PG B&W GPC (SIP) .30 100 BOX,2.64
Cigarettes,PG B&W GPC (SIP) .30 LT KING BOX,2.64
Cigarettes,PG B&W GPC (SIP) .30 LT 100 BOX,2.64
Cigarettes,PG B&W GPC (SIP) .30 KING,2.64
Cigarettes,PG B&W GPC (SIP) .30 100,2.64
Cigarettes,PG B&W GPC (SIP) .30 MEN KING,2.64
Cigarettes,PG B&W GPC (SIP) .30 MEN 100,2.64
Cigarettes,PG B&W GPC (SIP) .30 LT KING,2.64
Cigarettes,PG B&W GPC (SIP) .30 LT 100,2.64
Cigarettes,PG B&W GPC (SIP) .30 LT MEN KING,2.64
Cigarettes,PG B&W GPC (SIP) .30 LT MEN 100,2.64
Cigarettes,PG B&W GPC (SIP) .30 MEDIUM KING BOX,2.64
Cigarettes,PG B&W GPC (SIP) .30 MEDIUM 100 BOX,2.64
Cigarettes,PG RJR DORAL KING,2.64
Cigarettes,PG RJR DORAL KING BOX,2.64
Cigarettes,PG RJR DORAL 100,2.64
Cigarettes,PG RJR DORAL LT KING,2.64
Cigarettes,PG RJR DORAL LT KING BOX,2.64
Cigarettes,PG RJR DORAL LT 100,2.64
Cigarettes,PG RJR DORAL UL 100,2.64
Cigarettes,PG RJR DORAL UL KING,2.64
Cigarettes,PG RJR DORAL MEN KING,2.64
Cigarettes,PG RJR DORAL MEN KING BOX,2.64
Cigarettes,PG RJR DORAL MEN 100,2.64
Cigarettes,PG RJR DORAL LT MEN KING,2.64
Cigarettes,PG RJR DORAL LT MEN 100,2.64
Cigarettes,PG RJR DORAL 100 BOX,2.64
Cigarettes,PG RJR DORAL LT 100 BOX,2.64
Other Tobacco,SNUFF CAN ROOSTER MINT,2.59
Other Tobacco,SNUFF CAN ROOSTER WINTERGREEN,2.59
Packaged Ice Cream/Novelties,NOVL MP 12PK TWIN POP ASSORT,2.59
Packaged Ice Cream/Novelties,NOVL MP 12PK TWIN POP ASSORT,2.59
Salty Snacks,10.75 OZ NACHO TOPPINGS BEEF,2.59
Salty Snacks,10.75 OZ NACHO TOPPINGS CHICKEN,2.59
Automotive Products,AUTO PYROIL TRANS SEALER CONDTR 12 OZ,2.59
Automotive Products,AUTO QUAKER STATE DEXRON 2 ATF QT,2.59
General Merchandise,SHOE KIWI LIQUID WAX BLACK,2.59
General Merchandise,SHOE KIWI LIQUID WAX BROWN,2.59
General Merchandise,SHOE KIWI WHITE SHOE POLISH,2.59
General Merchandise,ELECT TRIPLE OUTLET VINYL,2.59
General Merchandise,TAPE 3M STRAPPING TAPE 1/2 INCH,2.59
General Merchandise,TAPE 3M MASK TAPE BULK 3/4 INCH,2.59
General Merchandise,GLOVE MENS RED LINED JERSEY LARGE GLOVE,2.59
Health & Beauty Care,MOUTH CREST LARGE REG 2.7 OZ,2.59
Health & Beauty Care,CHILD SWAN NON-ASPIRIN CHILD 30CT,2.59
Health & Beauty Care,SINUS SWAN DECONGESTANT TABLETS 24CT,2.59
Health & Beauty Care,DEOD SUAVE SOLID BABY POWDER SC 1.75OZ,2.59
Frozen Foods,FROZEN NY GARLIC BREAD SP,2.59
Salty Snacks,SNACK ORV REDN BCHR POPPING CORN,2.59
Non-edible Grocery,PAPER HEFTY TRASH BAG 12CT,2.59
Non-edible Grocery,PAPER REYNOLD HVY DTY FOIL,2.59
Non-edible Grocery,BAKE MCCORM CHILI POWDER,2.59
Non-edible Grocery,PREP HORMEL CHILI NO BEAN 15OZ,2.59
Non-edible Grocery,JELLY SMUCK STRAW JELLY,2.59
Non-edible Grocery,JELLY SMUCK STRAW PRESERVES,2.59
Non-edible Grocery,GLASS HIDN VALLEY DRESS ORIG,2.59
Non-edible Grocery,GLASS BV STFD MUZ OLIVES 7OZ,2.59
Non-edible Grocery,GLASS VLASIC KOSH DILL SPEARS,2.59
Packaged Sandwiches/Deli Products,DAIRY KAHNS MEAT WEINER 12/16 OZ,2.59
Packaged Sweet Snacks,11 OZ  XMAS PEANUT BUTR NOUGAT,2.59
Packaged Sweet Snacks,11 OZ  XMAS CASHEW NOUGAT,2.59
Packaged Bread,12.00OZ FP CF KOFFEE KAKES,2.59
Packaged Bread,13.50OZ FP CF CHO CUP CAKES,2.59
Packaged Bread,13.50OZ FP CF BUTTERCREME CUP CAKES,2.59
Packaged Bread,8.00OZ FP CHOCOLATE KANDY KAKES,2.59
Packaged Bread,8.00OZ FP PB KANDY KAKES,2.59
Packaged Bread,10.66OZ FP ST PATTY TREATS,2.59
Packaged Bread,8.00OZ FP COCONUT KANDY KAKES,2.59
Packaged Bread,13.50OZ FP KRIMPIES CHOCOLATE CAKE,2.59
Packaged Bread,13.50OZ FP SANTA SNACKS,2.59
Packaged Bread,10.50OZ FP KREME KUPS,2.59
Packaged Bread,10.50OZ FP WITCHY GOOD TREATS,2.59
Packaged Bread,10.50OZ FP BUNNY TRAIL TREATS,2.59
Packaged Bread,10.50OZ FP CUPID KAKES,2.59
Packaged Bread,10.50OZ FP SPARKLE KAKES,2.59
Packaged Bread,12.00OZ FP BUTTERSCOTCH KRIMPETS,2.59
Packaged Bread,12.00OZ FP BANANA CREAMIE,2.59
Packaged Bread,12.00OZ FP VANILLA CREAMIE,2.59
Packaged Bread,12.00OZ FP CHO CREAMIE,2.59
Packaged Bread,12.75OZ FP CHOC CUP CAKES,2.59
Packaged Bread,13.50OZ FP SWEETIE KAKES,2.59
Packaged Bread,12.00OZ FP STRAWBERRY KRIMPETS,2.59
Packaged Bread,12.00OZ FP JELLY KRIMPETS,2.59
Packaged Bread,12.00OZ FP KREME KRIMPIES,2.59
Packaged Bread,13.50OZ FP TASTY TWEETS,2.59
Packaged Bread,10.25OZ FP KRINGLE KAKE,2.59
Packaged Bread,8.00OZ FP GHOSTLY GOODIES,2.59
Packaged Bread,8.00OZ FP MARSHMALLOW TREATS,2.59
Packaged Bread,12.00OZ FP VANILLA CUPCAKES,2.59
Packaged Bread,13.50OZ FP KREEPY KAKES,2.59
Packaged Bread,12.00OZ FP GLAZED HONEY BUNS,2.59
Packaged Bread,12.00OZ FP TROPICAL DELIGHT COCONUT,2.59
Packaged Bread,12.00OZ FP TROPICAL DELIGHT GUAVA,2.59
Packaged Bread,12.00OZ FP TROPICAL DELIGHT PAPAYA,2.59
Packaged Bread,12.00OZ FP TROPICAL DELIGHT PINEAPPLE,2.59
Packaged Bread,12.00OZ FP DONUT HOLES SWEET SPRINKLES,2.59
Packaged Bread,11.00OZ FP DONUT HOLES GLAZED ORANGE,2.59
Packaged Bread,11.00OZ FP DONUT HOLES GLAZED,2.59
Packaged Bread,11.00OZ FP DONUT HOLES CHOCOLATE,2.59
Packaged Bread,12.00OZ LF KOFFEE KAKE LEMON,2.59
Packaged Bread,12.00OZ LF KOFFEE KAKE APPLE,2.59
Packaged Bread,12.00OZ LF KOFFEE KAKE RASPBERRY,2.59
Packaged Bread,13.50OZ LF CUP CAKE VANILLA CF,2.59
Packaged Bread,13.50OZ LF CUP CAKE CHOCOLATE CF,2.59
Fluid Milk Products,MILK  GAL   HOMOGENIZED,2.55
Cigarettes,PG LOR MAVERICK SPECIAL KING,2.54
Cigarettes,PG LOR MAVERICK SPECIAL KING BOX,2.54
Cigarettes,PG LOR MAVERICK SPECIAL 100,2.54
Cigarettes,PG LOR MAVERICK SPECIAL LT KING,2.54
Cigarettes,PG LOR MAVERICK SPECIAL LT KING BOX,2.54
Cigarettes,PG LOR MAVERICK SPECIAL LT 100,2.54
Cigarettes,PG LOR MAVERICK SPECIAL MEN KING BOX,2.54
Cigarettes,PG LOR MAVERICK SPECIALS MEN 100 BOX,2.54
Cigarettes,PG LOR MAVERICK SPECIAL MEN LT KING BOX,2.54
Cigarettes,PG LOR MAVERICK SPECIAL MEN LT 100 BOX,2.54
Packaged Bread,12.50OZ DM FP DONUTS VARIETY 12PK,2.49
Packaged Ice Cream/Novelties,QT   JJ SHERBET ORANGE,2.49
Packaged Ice Cream/Novelties,QT   JJ SHERBET RAINBOW,2.49
Packaged Ice Cream/Novelties,QT   JJ SHERBET LIME,2.49
Packaged Ice Cream/Novelties,PT   JJ IC VANILLA,2.49
Packaged Ice Cream/Novelties,PT   JJ IC STRAWBERRY SHORTCAKE,2.49
Packaged Ice Cream/Novelties,PT   JJ IC FUDGE SUNDAE,2.49
